Caterpillar ID,Leaf ID,Caterpillar Instar,Caterpillar Alive,Date,Time,Leaf Area,Notes,Image,Image Calibrated,Old Leaf Area
180,1759,5,Yes,8/22/2020,15.717,506.0254361,,MsCcHSFeed\08-22-2020.15.717CatID180LeafID1759.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
175,1738,para,Yes,8/22/2020,15.733,284.2274643,,MsCcHSFeed\08-22-2020.15.733CatID175LeafID1738.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
179,1742,5,Yes,8/22/2020,15.8,0.003924655,,MsCcHSFeed\08-22-2020.15.8CatID179LeafID1742.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
179,1760,5,Yes,8/22/2020,15.917,490.5387462,,MsCcHSFeed\08-22-2020.15.917CatID179LeafID1760.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
56,1721,5,Yes,8/22/2020,15.933,1.860286631,,MsCcHSFeed\08-22-2020.15.933CatID056LeafID1721.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
56,1761,5,Yes,8/22/2020,15.967,509.3456945,,MsCcHSFeed\08-22-2020.15.967CatID056LeafID1761.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
184,1743,5,Yes,8/22/2020,15.983,31.15783874,,MsCcHSFeed\08-22-2020.15.983CatID184LeafID1743.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
184,1762,5,Yes,8/22/2020,16.017,406.3784371,,MsCcHSFeed\08-22-2020.16.017CatID184LeafID1762.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
176,1722,5,Yes,8/22/2020,16.033,7.58635877,,MsCcHSFeed\08-22-2020.16.033CatID176LeafID1722.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
176,1763,5,Yes,8/22/2020,16.067,325.8170369,,MsCcHSFeed\08-22-2020.16.067CatID176LeafID1763.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
65,1724,6,Yes,8/22/2020,16.083,57.27642002,,MsCcHSFeed\08-22-2020.16.083CatID065LeafID1724.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
65,1764,6,Yes,8/22/2020,16.15,364.3885496,,MsCcHSFeed\08-22-2020.16.15CatID065LeafID1764.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
131,1749,6,Yes,8/22/2020,16.15,72.39419238,,MsCcHSFeed\08-22-2020.16.15CatID131LeafID1749.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
131,1765,6,Yes,8/22/2020,16.233,347.7009151,,MsCcHSFeed\08-22-2020.16.233CatID131LeafID1765.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
145,1751,5,Yes,8/22/2020,16.25,41.07544278,,MsCcHSFeed\08-22-2020.16.25CatID145LeafID1751.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
145,1766,5,Yes,8/22/2020,16.3,473.038708,,MsCcHSFeed\08-22-2020.16.3CatID145LeafID1766.png,MsCcHSFeed\08-22-2020.15.183CalibratedCropped.png,
105,1666,6,Yes,8/23/2020,16.983,185.4438894,,MsCcHSFeed\08-23-2020.16.983CatID105LeafID1666.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
105,1767,6,Yes,8/23/2020,17.033,281.2054797,,MsCcHSFeed\08-23-2020.17.033CatID105LeafID1767.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
128,1694,5,Yes,8/23/2020,17.033,94.91778937,,MsCcHSFeed\08-23-2020.17.033CatID128LeafID1694.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
128,1768,5,Yes,8/23/2020,17.083,647.9017266,,MsCcHSFeed\08-23-2020.17.083CatID128LeafID1768.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
199,1728,5,Yes,8/23/2020,17.1,0.753533825,,MsCcHSFeed\08-23-2020.17.1CatID199LeafID1728.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
199,1769,5,Yes,8/23/2020,17.117,388.6860908,,MsCcHSFeed\08-23-2020.17.117CatID199LeafID1769.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
193,1602,5,Yes,8/23/2020,17.133,0,,MsCcHSFeed\08-23-2020.17.133CatID193LeafID1602.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
193,1770,5,Yes,8/23/2020,17.183,231.8136923,,MsCcHSFeed\08-23-2020.17.183CatID193LeafID1770.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
187,1732,5,Yes,8/23/2020,17.2,23.75986342,,MsCcHSFeed\08-23-2020.17.2CatID187LeafID1732.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
187,1771,5,Yes,8/23/2020,17.217,337.7833111,,MsCcHSFeed\08-23-2020.17.217CatID187LeafID1771.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
196,1727,5,Yes,8/23/2020,17.217,0.259027252,,MsCcHSFeed\08-23-2020.17.217CatID196LeafID1727.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
196,1772,5,Yes,8/23/2020,17.25,460.1658385,,MsCcHSFeed\08-23-2020.17.25CatID196LeafID1772.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
197,1601,5,Yes,8/23/2020,17.25,20.15702982,,MsCcHSFeed\08-23-2020.17.25CatID197LeafID1601.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
197,1773,5,Yes,8/23/2020,17.267,302.4810363,,MsCcHSFeed\08-23-2020.17.267CatID197LeafID1773.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
188,1753,5,Yes,8/23/2020,17.283,115.3927163,,MsCcHSFeed\08-23-2020.17.283CatID188LeafID1753.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
188,1774,5,Yes,8/23/2020,17.317,207.6260414,,MsCcHSFeed\08-23-2020.17.317CatID188LeafID1774.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
195,1702,5,Yes,8/23/2020,17.333,1.785718179,,MsCcHSFeed\08-23-2020.17.333CatID195LeafID1702.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
195,1775,5,Yes,8/23/2020,17.35,384.8046067,,MsCcHSFeed\08-23-2020.17.35CatID195LeafID1775.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
151,1611,6,Yes,8/23/2020,17.367,46.31485765,,MsCcHSFeed\08-23-2020.17.367CatID151LeafID1611.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
151,1776,6,Yes,8/23/2020,17.417,206.5703091,,MsCcHSFeed\08-23-2020.17.417CatID151LeafID1776.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
180,1759,w,Yes,8/23/2020,17.417,427.889473,,MsCcHSFeed\08-23-2020.17.417CatID180LeafID1759.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
153,1737,6,Yes,8/23/2020,17.467,1.377554024,,MsCcHSFeed\08-23-2020.17.467CatID153LeafID1737.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
153,1777,6,Yes,8/23/2020,17.483,306.5626778,,MsCcHSFeed\08-23-2020.17.483CatID153LeafID1777.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
175,1739,5,Yes,8/23/2020,17.533,0.070643796,,MsCcHSFeed\08-23-2020.17.533CatID175LeafID1739.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
175,1778,5,Yes,8/23/2020,17.567,281.1819318,,MsCcHSFeed\08-23-2020.17.567CatID175LeafID1778.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
181,1741,5,Yes,8/23/2020,17.567,0.015698621,,MsCcHSFeed\08-23-2020.17.567CatID181LeafID1741.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
181,1779,5,Yes,8/23/2020,17.617,399.6201806,,MsCcHSFeed\08-23-2020.17.617CatID181LeafID1779.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
179,1760,5,Yes,8/23/2020,17.633,13.93645111,,MsCcHSFeed\08-23-2020.17.633CatID179LeafID1760.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
179,1780,5,Yes,8/23/2020,17.683,387.2418176,,MsCcHSFeed\08-23-2020.17.683CatID179LeafID1780.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
73,1744,6,Yes,8/23/2020,17.8,0.23547932,,MsCcHSFeed\08-23-2020.17.8CatID073LeafID1744.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
73,1781,6,Yes,8/23/2020,17.833,296.5548067,,MsCcHSFeed\08-23-2020.17.833CatID073LeafID1781.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
183,1747,5,Yes,8/23/2020,17.85,18.84227028,,MsCcHSFeed\08-23-2020.17.85CatID183LeafID1747.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
183,1782,5,Yes,8/23/2020,17.917,358.7802171,,MsCcHSFeed\08-23-2020.17.917CatID183LeafID1782.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
123,1750,6,Yes,8/23/2020,17.95,0.137362937,,MsCcHSFeed\08-23-2020.17.95CatID123LeafID1750.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
123,1783,6,Yes,8/23/2020,17.967,1106.64684,,MsCcHSFeed\08-23-2020.17.967CatID123LeafID1783.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
131,1765,6,Yes,8/23/2020,17.983,41.74263419,,MsCcHSFeed\08-23-2020.17.983CatID131LeafID1765.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
131,1784,6,Yes,8/23/2020,18.017,399.5102902,,MsCcHSFeed\08-23-2020.18.017CatID131LeafID1784.png,MsCcHSFeed\08-23-2020.16.983CalibratedCropped.png,
186,1752,5,Yes,8/24/2020,12.317,0.015698621,,MsCcHSFeed\08-24-2020.12.317CatID186LeafID1752.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
186,1785,5,Yes,8/24/2020,12.35,326.0289683,,MsCcHSFeed\08-24-2020.12.35CatID186LeafID1785.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
195,1775,5,Yes,8/24/2020,12.367,100.2043001,,MsCcHSFeed\08-24-2020.12.367CatID195LeafID1775.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
195,1786,5,Yes,8/24/2020,12.383,355.9976365,,MsCcHSFeed\08-24-2020.12.383CatID195LeafID1786.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
188,1774,para,Yes,8/24/2020,12.4,191.5114066,,MsCcHSFeed\08-24-2020.12.4CatID188LeafID1774.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
192,1754,5,Yes,8/24/2020,12.45,43.54012633,,MsCcHSFeed\08-24-2020.12.45CatID192LeafID1754.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
192,1787,5,Yes,8/24/2020,12.483,411.366674,,MsCcHSFeed\08-24-2020.12.483CatID192LeafID1787.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
146,1716,5,Yes,8/24/2020,12.5,89.85105933,,MsCcHSFeed\08-24-2020.12.5CatID146LeafID1716.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
146,1788,5,Yes,8/24/2020,12.617,251.6959962,,MsCcHSFeed\08-24-2020.12.617CatID146LeafID1788.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
185,1486,5,Yes,8/24/2020,12.683,10.75355563,,MsCcHSFeed\08-24-2020.12.683CatID185LeafID1486.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
185,1789,5,Yes,8/24/2020,12.717,294.5571572,,MsCcHSFeed\08-24-2020.12.717CatID185LeafID1789.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
191,1755,5,Yes,8/24/2020,12.75,0.007849311,,MsCcHSFeed\08-24-2020.12.75CatID191LeafID1755.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
191,1790,5,Yes,8/24/2020,12.75,390.5542267,,MsCcHSFeed\08-24-2020.12.75CatID191LeafID1790.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
194,1756,5,Yes,8/24/2020,12.767,48.83841104,,MsCcHSFeed\08-24-2020.12.767CatID194LeafID1756.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
194,1791,5,Yes,8/24/2020,12.833,335.950497,,MsCcHSFeed\08-24-2020.12.833CatID194LeafID1791.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
153,1777,6,Yes,8/24/2020,12.833,41.98203816,,MsCcHSFeed\08-24-2020.12.833CatID153LeafID1777.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
153,1792,6,Yes,8/24/2020,12.967,305.1655005,,MsCcHSFeed\08-24-2020.12.967CatID153LeafID1792.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
158,1720,7,Yes,8/24/2020,12.983,5.781017314,,MsCcHSFeed\08-24-2020.12.983CatID158LeafID1720.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
158,1793,7,Yes,8/24/2020,13.017,299.6121132,,MsCcHSFeed\08-24-2020.13.017CatID158LeafID1793.png,MsCcHSFeed\08-24-2020.12.317CalibratedCropped.png,
179,1780,5,Yes,8/24/2020,13.717,0.529828471,,MsCcHSFeed\08-24-2020.13.717CatID179LeafID1780.png,MsCcHSFeed\08-24-2020.13.717CalibratedCropped.png,
179,1794,5,Yes,8/24/2020,13.733,448.682297,,MsCcHSFeed\08-24-2020.13.733CatID179LeafID1794.png,MsCcHSFeed\08-24-2020.13.717CalibratedCropped.png,
145,1766,5,Yes,8/24/2020,13.75,101.9429224,,MsCcHSFeed\08-24-2020.13.75CatID145LeafID1766.png,MsCcHSFeed\08-24-2020.13.717CalibratedCropped.png,
145,1795,5,Yes,8/24/2020,13.767,278.8428372,,MsCcHSFeed\08-24-2020.13.767CatID145LeafID1795.png,MsCcHSFeed\08-24-2020.13.717CalibratedCropped.png,
184,1762,5,Yes,8/24/2020,13.783,0.459184675,,MsCcHSFeed\08-24-2020.13.783CatID184LeafID1762.png,MsCcHSFeed\08-24-2020.13.717CalibratedCropped.png,
184,1796,5,Yes,8/24/2020,13.8,270.0869311,,MsCcHSFeed\08-24-2020.13.8CatID184LeafID1796.png,MsCcHSFeed\08-24-2020.13.717CalibratedCropped.png,
178,1725,para,Yes,8/24/2020,13.817,47.96713755,,MsCcHSFeed\08-24-2020.13.817CatID178LeafID1725.png,MsCcHSFeed\08-24-2020.13.717CalibratedCropped.png,
183,1782,para,Yes,8/24/2020,13.883,379.2983152,Not Eaten,MsCcHSFeed\08-24-2020.13.883CatID183LeafID1782.png,MsCcHSFeed\08-24-2020.13.717CalibratedCropped.png,
200,1620,5,Yes,8/25/2020,13.283,9.972549216,,MsCcHSFeed\08-25-2020.13.283CatID200LeafID1620.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
200,1797,5,Yes,8/25/2020,13.45,196.095404,,MsCcHSFeed\08-25-2020.13.45CatID200LeafID1797.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
194,1791,para,Yes,8/25/2020,13.467,338.6349613,,MsCcHSFeed\08-25-2020.13.467CatID194LeafID1791.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
198,1757,para,Yes,8/25/2020,13.533,276.4527221,,MsCcHSFeed\08-25-2020.13.533CatID198LeafID1757.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
147,1731,5,Yes,8/25/2020,13.617,130.9696733,,MsCcHSFeed\08-25-2020.13.617CatID147LeafID1731.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
147,1798,5,Yes,8/25/2020,13.683,223.6818064,,MsCcHSFeed\08-25-2020.13.683CatID147LeafID1798.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
191,1790,5,Yes,8/25/2020,13.7,0.584773646,,MsCcHSFeed\08-25-2020.13.7CatID191LeafID1790.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
191,1799,5,Yes,8/25/2020,13.75,596.257187,,MsCcHSFeed\08-25-2020.13.75CatID191LeafID1799.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
187,1771,5,Yes,8/25/2020,13.767,0.003924655,,MsCcHSFeed\08-25-2020.13.767CatID187LeafID1771.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
187,1800,5,Yes,8/25/2020,13.883,304.9810417,,MsCcHSFeed\08-25-2020.13.883CatID187LeafID1800.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
193,1770,5,Yes,8/25/2020,13.917,56.33057808,,MsCcHSFeed\08-25-2020.13.917CatID193LeafID1770.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
193,1801,5,Yes,8/25/2020,13.983,340.1420289,,MsCcHSFeed\08-25-2020.13.983CatID193LeafID1801.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
196,1772,5,Yes,8/25/2020,14,0.054945175,,MsCcHSFeed\08-25-2020.14.0CatID196LeafID1772.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
196,1802,5,Yes,8/25/2020,14.05,395.5699363,,MsCcHSFeed\08-25-2020.14.05CatID196LeafID1802.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
195,1786,5,Yes,8/25/2020,14.067,0.031397243,,MsCcHSFeed\08-25-2020.14.067CatID195LeafID1786.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
195,1803,5,Yes,8/25/2020,14.183,424.8478651,,MsCcHSFeed\08-25-2020.14.183CatID195LeafID1803.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
186,1785,5,Yes,8/25/2020,14.217,0.007849311,,MsCcHSFeed\08-25-2020.14.217CatID186LeafID1785.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
186,1804,5,Yes,8/25/2020,14.233,361.4175855,,MsCcHSFeed\08-25-2020.14.233CatID186LeafID1804.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
152,1758,5,Yes,8/25/2020,14.3,44.68220103,,MsCcHSFeed\08-25-2020.14.3CatID152LeafID1758.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
152,1805,5,Yes,8/25/2020,14.333,341.0172271,,MsCcHSFeed\08-25-2020.14.333CatID152LeafID1805.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
153,1792,6,Yes,8/25/2020,14.4,0.047095864,,MsCcHSFeed\08-25-2020.14.4CatID153LeafID1792.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
153,1806,6,Yes,8/25/2020,14.467,308.3013002,,MsCcHSFeed\08-25-2020.14.467CatID153LeafID1806.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
158,1793,7,Yes,8/25/2020,14.5,5.007860212,,MsCcHSFeed\08-25-2020.14.5CatID158LeafID1793.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
158,1817,7,Yes,8/25/2020,14.65,279.4864807,,MsCcHSFeed\08-25-2020.14.65CatID158LeafID1807.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
94,1579,6,Yes,8/25/2020,14.683,51.06761527,,MsCcHSFeed\08-25-2020.14.683CatID094LeafID1579.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
94,1807,6,Yes,8/25/2020,14.767,180.2751183,,MsCcHSFeed\08-25-2020.14.767CatID094LeafID1807.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
179,1794,w,Yes,8/25/2020,14.8,188.0184633,,MsCcHSFeed\08-25-2020.14.8CatID179LeafID1794.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
56,1761,5,Yes,8/25/2020,14.967,2.806128567,,MsCcHSFeed\08-25-2020.14.967CatID056LeafID1761.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
56,1808,5,Yes,8/25/2020,15.033,216.3544749,,MsCcHSFeed\08-25-2020.15.033CatID056LeafID1808.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
184,1796,5,Yes,8/25/2020,15.117,1.974101635,,MsCcHSFeed\08-25-2020.15.117CatID184LeafID1796.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
184,1809,5,Yes,8/25/2020,15.2,374.8163588,,MsCcHSFeed\08-25-2020.15.2CatID184LeafID1809.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
73,1781,6,Yes,8/25/2020,15.233,5.953702149,,MsCcHSFeed\08-25-2020.15.233CatID073LeafID1781.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
73,1810,6,Yes,8/25/2020,15.333,316.4410353,,MsCcHSFeed\08-25-2020.15.333CatID073LeafID1810.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
99,1745,5,Yes,8/25/2020,15.433,71.82904201,,MsCcHSFeed\08-25-2020.15.433CatID100LeafID1745.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
99,1811,5,Yes,8/25/2020,15.483,185.459588,,MsCcHSFeed\08-25-2020.15.483CatID100LeafID1811.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
177,1650,5,Yes,8/25/2020,15.533,33.86977558,,MsCcHSFeed\08-25-2020.15.533CatID177LeafID1650.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
177,1812,5,Yes,8/25/2020,15.583,176.7429285,,MsCcHSFeed\08-25-2020.15.583CatID177LeafID1812.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
65,1764,6,Yes,8/25/2020,15.617,33.06914589,,MsCcHSFeed\08-25-2020.15.617CatID065LeafID1764.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
65,1813,6,Yes,8/25/2020,15.817,237.6261068,,MsCcHSFeed\08-25-2020.15.817CatID065LeafID1813.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
131,1784,6,Yes,8/25/2020,15.85,0.011773966,,MsCcHSFeed\08-25-2020.15.85CatID131LeafID1784.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
131,1814,6,Yes,8/25/2020,15.95,534.6597215,,MsCcHSFeed\08-25-2020.15.95CatID131LeafID1814.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
145,1795,5,Yes,8/25/2020,15.983,10.63974062,,MsCcHSFeed\08-25-2020.15.983CatID145LeafID1795.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
145,1824,5,Yes,8/25/2020,16.05,426.9907269,,MsCcHSFeed\08-25-2020.16.05CatID145LeafID1815.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
171,1634,5,Yes,8/25/2020,16.1,167.2099407,,MsCcHSFeed\08-25-2020.16.1CatID171LeafID1634.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
171,1815,5,Yes,8/25/2020,16.133,133.9877333,,MsCcHSFeed\08-25-2020.16.133CatID171LeafID1815.png,MsCcHSFeed\08-25-2020.13.283CalibratedCropped.png,
175,1778,6,Yes,8/26/2020,10.333,9.156220906,,MsCcHSFeed\08-26-2020.10.333CatID175LeafID1778.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
175,1816,6,Yes,8/26/2020,10.5,440.0794525,,MsCcHSFeed\08-26-2020.10.5CatID1816LeafID175.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
158,1817,7,Yes,8/26/2020,10.55,70.80078231,,MsCcHSFeed\08-26-2020.10.55CatID158LeafID1817.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
158,1818,7,Yes,8/26/2020,10.7,335.4677644,,MsCcHSFeed\08-26-2020.10.7CatID158LeafID1818.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
56,1808,5,Yes,8/26/2020,10.733,55.9420372,,MsCcHSFeed\08-26-2020.10.733CatID056LeafID1808.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
56,1819,5,Yes,8/26/2020,10.917,321.2330395,,MsCcHSFeed\08-26-2020.10.917CatID056LeafID1819.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
184,1809,5,Yes,8/26/2020,10.967,84.86282239,,MsCcHSFeed\08-26-2020.10.967CatID184LeafID1809.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
184,1820,5,Yes,8/26/2020,11,314.1608106,,MsCcHSFeed\08-26-2020.11.0CatID184LeafID1820.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
176,1763,6,Yes,8/26/2020,11.033,0.231554665,,MsCcHSFeed\08-26-2020.11.033CatID176LeafID1763.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
176,1821,6,Yes,8/26/2020,11.083,381.237095,,MsCcHSFeed\08-26-2020.11.083CatID176LeafID1821.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
99,1811,5,Yes,8/26/2020,11.133,89.18779258,,MsCcHSFeed\08-26-2020.11.133CatID100LeafID1811.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
99,1822,5,Yes,8/26/2020,11.2,502.7718969,,MsCcHSFeed\08-26-2020.11.2CatID100LeafID1822.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
79,1746,6,Yes,8/26/2020,11.233,110.2239452,,MsCcHSFeed\08-26-2020.11.233CatID079LeafID1746.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
79,1823,6,Yes,8/26/2020,11.317,295.1183829,,MsCcHSFeed\08-26-2020.11.317CatID079LeafID1823.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
186,1804,5,Yes,8/26/2020,11.35,69.9412828,,MsCcHSFeed\08-26-2020.11.35CatID186LeafID1804.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
186,1825,5,Yes,8/26/2020,12.167,363.0659408,,MsCcHSFeed\08-26-2020.12.167CatID186LeafID1825.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
195,1803,5,Yes,8/26/2020,12.2,0.635794165,,MsCcHSFeed\08-26-2020.12.2CatID195LeafID1803.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
195,1826,5,Yes,8/26/2020,12.25,411.5825301,,MsCcHSFeed\08-26-2020.12.25CatID195LeafID1826.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
196,1802,w,Yes,8/26/2020,12.283,245.993472,,MsCcHSFeed\08-26-2020.12.283CatID196LeafID1802.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
192,1787,5,Yes,8/26/2020,12.4,0.761383136,,MsCcHSFeed\08-26-2020.12.4CatID192LeafID1787.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
192,1827,5,Yes,8/26/2020,12.433,360.318682,,MsCcHSFeed\08-26-2020.12.433CatID192LeafID1827.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
187,1800,5,Yes,8/26/2020,12.483,39.33289581,,MsCcHSFeed\08-26-2020.12.483CatID187LeafID1800.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
187,1828,5,Yes,8/26/2020,12.583,471.9790511,,MsCcHSFeed\08-26-2020.12.583CatID187LeafID1828.png,MsCcHSFeed\08-26-2020.10.333CalibratedCropped.png,
